eventID	occurrenceID	measurementID	measurementType	measurementTypeID	measurementValue	measurementValueID	measurementUnit	measurementUnitID	measurementAccuracy	measurementMethod	measurementRemarks
FKt241214_S0767	FKt241214_S0767_K025	FKt241214_S0767_K025:isotope:row26:pctN	Nitrogen mass fraction in krill tissue	http://vocab.nerc.ac.uk/collection/P01/current/NTDYXX01/	9.79		%	http://vocab.nerc.ac.uk/collection/P06/current/UPCT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 26; %N; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0767	FKt241214_S0767_K025	FKt241214_S0767_K025:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	32.66		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 26; Length (mm).
FKt241214_S0767	FKt241214_S0767_K025	FKt241214_S0767_K025:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	M2A			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 26; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K026	FKt241214_S0767_K026:isotope:row27:d13C	Carbon stable isotope delta 13C	http://vocab.nerc.ac.uk/collection/P01/current/C13BTX01/	-23.71		per mil	http://vocab.nerc.ac.uk/collection/P06/current/UPPT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 27; δ13C; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. Correction status of exported delta 13C is not explicit in Table S5.
FKt241214_S0767	FKt241214_S0767_K026	FKt241214_S0767_K026:isotope:row27:d15N	Nitrogen stable isotope delta 15N	http://vocab.nerc.ac.uk/collection/P01/current/N15BTX01/	3.31		per mil	http://vocab.nerc.ac.uk/collection/P06/current/UPPT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 27; δ15N; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0767	FKt241214_S0767_K026	FKt241214_S0767_K026:isotope:row27:pctC	Carbon mass fraction in krill tissue	http://vocab.nerc.ac.uk/collection/P01/current/CBDYXX01/	42.32		%	http://vocab.nerc.ac.uk/collection/P06/current/UPCT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 27; %C; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0767	FKt241214_S0767_K026	FKt241214_S0767_K026:isotope:row27:pctN	Nitrogen mass fraction in krill tissue	http://vocab.nerc.ac.uk/collection/P01/current/NTDYXX01/	10.06		%	http://vocab.nerc.ac.uk/collection/P06/current/UPCT/		Elemental analysis/continuous-flow isotope-ratio mass spectrometry; dried, ground bulk krill tissue; Thermo-Scientific Flash EA IsoLink / Delta-Q; Oregon State Stable Isotope Collaboratory. Delta 13C reference VPDB; delta 15N reference air (Supplementary Methods p.2).	SourceData.xlsx; StableIsotopes; row 27; %N; source repeat 1 of 1 for this krill. Repeat index assigned from source row order, not a laboratory replicate ID. Reported value retained without averaging or additional lipid correction. 
FKt241214_S0767	FKt241214_S0767_K026	FKt241214_S0767_K026:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	26.57		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 27; Length (mm).
FKt241214_S0767	FKt241214_S0767_K027	FKt241214_S0767_K027:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	31.66		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 28; Length (mm).
FKt241214_S0767	FKt241214_S0767_K027	FKt241214_S0767_K027:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	M2A			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 28; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K028	FKt241214_S0767_K028:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	33.92		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 29; Length (mm).
FKt241214_S0767	FKt241214_S0767_K028	FKt241214_S0767_K028:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	M2A			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 29; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K029	FKt241214_S0767_K029:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	30.77		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 30; Length (mm).
FKt241214_S0767	FKt241214_S0767_K029	FKt241214_S0767_K029:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	M2A			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 30; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K030	FKt241214_S0767_K030:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	32.28		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 31; Length (mm).
FKt241214_S0767	FKt241214_S0767_K030	FKt241214_S0767_K030:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	J			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 31; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K031	FKt241214_S0767_K031:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	27.74		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 32; Length (mm).
FKt241214_S0767	FKt241214_S0767_K031	FKt241214_S0767_K031:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	J			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 32; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K032	FKt241214_S0767_K032:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	29.63		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 33; Length (mm).
FKt241214_S0767	FKt241214_S0767_K032	FKt241214_S0767_K032:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	J			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 33; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K033	FKt241214_S0767_K033:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	30.57		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 34; Length (mm).
FKt241214_S0767	FKt241214_S0767_K033	FKt241214_S0767_K033:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	M2A			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 34; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K034	FKt241214_S0767_K034:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	30.68		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 35; Length (mm).
FKt241214_S0767	FKt241214_S0767_K034	FKt241214_S0767_K034:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	J			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 35; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767	FKt241214_S0767_K035	FKt241214_S0767_K035:length	Length (total length) of biological entity specified elsewhere	http://vocab.nerc.ac.uk/collection/P01/current/TL01XX01/	25.94		mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		Tip of rostrum to end of uropods; Standard Length 1 (Supplementary Methods p.1).	SourceData.xlsx; Morphometrics; row 36; Length (mm).
FKt241214_S0767	FKt241214_S0767_K035	FKt241214_S0767_K035:sex-stage	Sex and maturity stage code	http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/	J			http://vocab.nerc.ac.uk/collection/P06/current/XXXX/		Makarov and Denys (1980) staging, as stated in Supplementary Methods and Table S1.	SourceData.xlsx; Morphometrics; row 36; Sex/Stage; original sex-specific developmental stage code retained. P01 describes development stage; sex is also provided in the occurrence extension.
FKt241214_S0767		FKt241214_S0767:temperature:bottom-mean	Mean bottom water temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	-1.35		degrees Celsius	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/		Published ROV survey summary. Supplementary Methods p.1 describes a Sea-Bird FastCAT SBE-49 CTD and SBE-3 thermistor (1 Hz, +/-0.002 degrees Celsius) mounted 0.5 m above the skid, and a PT-100 high-temperature probe (0-600 degrees Celsius) on the starboard manipulator. Individual summary-to-sensor attribution and summary uncertainty are not specified.	Source: https://doi.org/10.1038/s42003-026-10780-1 p.2, Results: Survey site observations. Mean bottom temperature at the survey site. Event-level environmental observation; occurrenceID intentionally empty.
FKt241214_S0770	FKt241214_S0770_K036	FKt241214_S0770_K036:element:As	Arsenic concentration in dried krill tissue		1.86		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 2; column K036; element As. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K036	FKt241214_S0770_K036:element:Ba	Barium concentration in dried krill tissue		7.02		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 3; column K036; element Ba. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
FKt241214_S0770	FKt241214_S0770_K036	FKt241214_S0770_K036:element:Cd	Cadmium concentration in dried krill tissue		0.2		mg/kg			Dried, ground krill tissue; nitric acid/hydrogen peroxide digestion; HR-ICP-MS (Element2 ThermoFisher); reagent and digestion blank correction. Concentration as reported in Table S3; no phosphorus normalization applied by this script.	SourceData.xlsx; TraceMetals; row 4; column K036; element Cd. Units from Table S3; dry-tissue preparation from Methods. P01 mapping unresolved: no suitable krill/generic-biota dry-weight term verified. 
